Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
389,Jeb Putzier,26,DEN,TE,16,4,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
390,Deion Sanders,38,BAL,DB,16,4,2,57,0,33,5.0,0,1,0,0,0,0.0,30.0,27.0,3.0,1.0,0,
391,Bryan Thomas,26,NYJ,DE,16,4,0,0,0,0,2.0,0,0,0,0,0,3.5,37.0,24.0,13.0,5.0,0,
392,Bracy Walker,35,DET,DB,16,4,1,22,0,22,2.0,0,0,0,0,0,0.0,37.0,26.0,11.0,1.0,0,
393,Randal Williams,27,OAK,WR,16,4,0,0,0,0,0.0,0,0,0,0,0,0.0,11.0,8.0,3.0,0.0,0,
394,Todd Bouman,33,NOR,QB,16,3,0,0,0,0,0.0,0,4,0,0,0,0.0,,,,,0,
395,Tyler Brayton,26,OAK,DE,16,3,0,0,0,0,0.0,1,0,0,0,0,1.0,22.0,20.0,2.0,0.0,0,
396,Chris Draft,29,CAR,LB,16,3,0,0,0,0,1.0,1,0,2,0,0,2.0,53.0,44.0,9.0,7.0,0,
397,Demetric Evans,26,WAS,DE,16,3,0,0,0,0,2.0,0,0,1,0,0,3.0,22.0,17.0,5.0,3.0,0,
398,Michael Green,29,CHI,DB,16,3,1,14,0,14,4.0,2,0,1,0,0,0.0,41.0,33.0,8.0,0.0,0,
399,James Harrison,27,PIT,LB,16,3,1,25,0,25,3.0,0,0,1,0,0,3.0,57.0,43.0,14.0,9.0,0,
400,Ricky Manning,25,CAR,DB,16,3,2,20,0,10,6.0,1,0,3,11,1,0.0,42.0,34.0,8.0,3.0,0,
401,Keiwan Ratliff,24,CIN,DB,16,3,3,52,0,35,3.0,1,0,1,0,0,0.0,46.0,40.0,6.0,4.0,0,
402,Gabe Reid,28,CHI,TE,16,3,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,6.0,0.0,0.0,0,
403,Benny Sapp,24,KAN,DB,16,3,0,0,0,0,5.0,2,0,0,0,0,2.5,41.0,35.0,6.0,3.0,0,
404,Chad Williams,26,BAL,DB,16,3,1,14,0,14,4.0,2,0,0,0,0,1.5,48.0,43.0,5.0,4.0,0,
405,Jeff Zgonina,35,MIA,DT,16,3,0,0,0,0,2.0,0,0,1,0,0,2.0,43.0,23.0,20.0,3.0,0,
406,Charlie Adams,26,DEN,WR,16,2,0,0,0,0,0.0,0,4,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
407,Sam Aiken,25,BUF,WR,16,2,0,0,0,0,0.0,0,0,1,0,0,0.0,18.0,13.0,5.0,0.0,0,
408,Obafemi Ayanbadejo,30,ARI,RB,16,2,0,0,0,0,0.0,0,1,0,0,0,0.0,10.0,8.0,2.0,0.0,0,
409,Chris Bober,29,KAN,C,16,2,0,0,0,0,,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
410,Juran Bolden,31,TAM,DB,16,2,2,46,0,28,7.0,0,0,0,0,0,0.0,42.0,35.0,7.0,0.0,0,
411,Shawn Bryson,29,DET,RB,16,2,0,0,0,0,0.0,0,1,1,0,0,0.0,5.0,4.0,1.0,0.0,0,
412,Reche Caldwell,26,SDG,WR,16,2,0,0,0,0,0.0,0,2,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
413,Chris Canty,23,DAL,DE,16,2,0,0,0,0,0.0,1,0,0,0,0,2.5,36.0,24.0,12.0,6.0,0,
414,Shaun Cody,22,DET,DT,16,2,0,0,0,0,0.0,1,0,1,0,0,1.5,28.0,17.0,11.0,4.0,0,
415,Stephen Cooper,26,SDG,LB,16,2,0,0,0,0,0.0,0,0,0,0,0,1.5,39.0,29.0,10.0,1.0,0,
416,Kalimba Edwards,26,DET,DE,16,2,0,0,0,0,2.0,2,0,3,10,0,7.0,32.0,25.0,7.0,7.0,0,
417,Jabari Greer,23,BUF,DB,16,2,0,0,0,0,3.0,0,0,0,0,0,1.0,35.0,26.0,9.0,2.0,0,
418,Dante Hall,27,KAN,WR,16,2,0,0,0,0,0.0,0,5,2,0,0,0.0,1.0,1.0,0.0,0.0,0,
419,Tyoka Jackson,34,STL,DT,16,2,0,0,0,0,0.0,0,0,0,0,0,2.5,22.0,18.0,4.0,4.0,0,
420,Clint Kriewaldt,29,PIT,LB,16,2,0,0,0,0,1.0,0,0,0,0,0,0.0,37.0,30.0,7.0,1.0,0,
421,Shaun McDonald,24,STL,WR,16,2,0,0,0,0,0.0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
422,Rob Meier,28,JAX,DT,16,2,0,0,0,0,0.0,1,0,1,0,0,6.0,35.0,29.0,6.0,9.0,0,
423,Maurice Morris,26,SEA,RB,16,2,0,0,0,0,0.0,0,0,1,-1,0,0.0,8.0,6.0,2.0,0.0,0,
424,Sammy Morris,28,MIA,RB,16,2,0,0,0,0,0.0,0,0,0,0,0,0.0,18.0,12.0,6.0,0.0,0,
425,Richard Owens,25,MIN,TE,16,2,0,0,0,0,0.0,0,0,1,0,0,0.0,19.0,13.0,6.0,0.0,0,
426,Artose Pinner,27,DET,RB,16,2,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
427,Sam Rayburn,25,PHI,DT,16,2,0,0,0,0,0.0,0,0,1,0,0,1.0,32.0,26.0,6.0,5.0,0,
428,Gerome Sapp,24,IND,DB,16,2,0,0,0,0,0.0,0,0,0,0,0,0.0,38.0,29.0,9.0,0.0,0,
429,Gerald Sensabaugh,22,JAX,DB,16,2,0,0,0,0,1.0,0,0,1,0,0,0.0,24.0,19.0,5.0,0.0,0,
430,Derrick Strait,25,NYJ,DB,16,2,0,0,0,0,0.0,0,0,1,0,0,0.0,49.0,39.0,10.0,2.0,0,
431,Al Wallace,31,CAR,DE,16,2,2,38,0,38,3.0,1,0,1,6,0,5.0,25.0,20.0,5.0,4.0,0,
432,Kevin Walter,24,CIN,WR,16,2,0,0,0,0,0.0,0,0,0,0,0,0.0,16.0,10.0,6.0,0.0,0,
433,Jimmy Wilkerson,24,KAN,DE,16,2,0,0,0,0,2.0,0,0,1,0,0,0.0,22.0,20.0,2.0,2.0,0,
434,Alfonso Boone,29,CHI,DT,16,1,0,0,0,0,2.0,0,0,0,0,0,1.5,18.0,12.0,6.0,2.0,0,
435,Tony Bryant,29,NOR,DE,16,1,0,0,0,0,4.0,0,0,1,5,0,4.0,26.0,18.0,8.0,6.0,0,
436,James Butler,23,NYG,DB,16,1,2,16,0,16,5.0,0,1,1,5,0,0.0,35.0,30.0,5.0,0.0,0,
437,Jerricho Cotchery,23,NYJ,WR,16,1,0,0,0,0,0.0,0,2,1,0,0,0.0,9.0,9.0,0.0,0.0,0,
438,Rod Davis,24,MIN,LB,16,1,0,0,0,0,0.0,1,0,0,0,0,0.0,21.0,15.0,6.0,0.0,0,
439,Thomas Davis,22,CAR,LB,16,1,0,0,0,0,0.0,2,0,0,0,0,1.5,40.0,33.0,7.0,3.0,0,
440,Tim Dwight,30,NWE,WR,16,1,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
441,Marshall Faulk,32,STL,RB,16,1,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
442,Barry Gardner,29,NYJ,LB,16,1,0,0,0,0,0.0,1,0,0,0,0,0.0,18.0,13.0,5.0,0.0,0,
443,Nick Goings,27,CAR,RB,16,1,0,0,0,0,0.0,0,1,0,0,0,0.0,7.0,7.0,0.0,0.0,0,
444,Brandon Green,25,STL,DE,16,1,0,0,0,0,1.0,1,0,0,0,0,3.0,32.0,27.0,5.0,5.0,0,
445,Travis Hall,33,SFO,DE,16,1,0,0,0,0,1.0,2,0,0,0,0,0.5,20.0,14.0,6.0,2.0,0,
446,Quentin Harris,28,ARI,DB,16,1,0,0,0,0,3.0,0,0,2,0,0,0.0,40.0,31.0,9.0,0.0,0,
447,Matt Jones,22,JAX,WR,16,1,0,0,0,0,0.0,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
448,Eric King,23,BUF,DB,16,1,0,0,0,0,4.0,0,0,0,0,0,0.0,29.0,27.0,2.0,1.0,0,
449,Rien Long,24,TEN,DT,16,1,0,0,0,0,1.0,1,0,0,0,0,3.5,34.0,26.0,8.0,4.0,0,
450,Omare Lowe,27,ATL,DB,16,1,0,0,0,0,1.0,0,0,0,0,0,0.0,20.0,18.0,2.0,0.0,0,
451,Bobby McCray,24,JAX,DE,16,1,0,0,0,0,1.0,3,0,1,0,0,5.5,17.0,13.0,4.0,6.0,0,
452,Juqua Parker,27,PHI,DE,16,1,0,0,0,0,2.0,0,0,1,16,0,0.0,24.0,19.0,5.0,2.0,0,
453,Willie Pile,25,DAL,DB,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,31.0,22.0,9.0,0.0,0,
454,Matt Schaub,24,ATL,QB,16,1,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
455,Matt Schobel,27,CIN,TE,16,1,0,0,0,0,0.0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
456,Isaac Sopoaga,24,SFO,NT,16,1,0,0,0,0,1.0,0,0,0,0,0,0.0,22.0,16.0,6.0,3.0,0,
457,Barry Stokes,32,ATL,TE,16,1,0,0,0,0,,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
458,Michael Waddell,24,TEN,DB,16,1,0,0,0,0,2.0,0,0,0,0,0,0.5,33.0,24.0,9.0,1.0,0,
459,Dewayne Washington,33,KAN,DB,16,1,0,0,0,0,2.0,1,0,1,0,0,0.0,14.0,13.0,1.0,0.0,0,
460,Wes Welker,24,MIA,WR,16,1,0,0,0,0,0.0,0,5,4,0,0,0.0,0.0,0.0,0.0,0.0,0,
461,Dewayne White,26,TAM,DE,16,1,0,0,0,0,2.0,2,0,3,52,1,3.0,36.0,31.0,5.0,7.0,0,
462,Cedrick Wilson,27,PIT,WR,16,1,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
463,Ellis Wyms,26,TAM,DE,16,1,0,0,0,0,1.0,1,0,1,0,0,2.0,17.0,12.0,5.0,1.0,0,
464,Ethan Albright,34,WAS,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
465,Charlie Anderson,24,HOU,LB,16,0,0,0,0,0,2.0,0,0,1,0,0,1.0,18.0,14.0,4.0,4.0,0,
466,Brendon Ayanbadejo,29,CHI,LB,16,0,0,0,0,0,0.0,1,0,1,0,0,0.0,27.0,22.0,5.0,0.0,0,
467,Jason Baker,27,CAR,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
468,William Bartee,28,KAN,DB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,4.0,1.0,0.0,0,
469,Mike Bartrum,35,PHI,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,PB
470,Jason Bell,27,HOU,DB,16,0,0,0,0,0,4.0,1,0,0,0,0,0.0,12.0,11.0,1.0,0.0,0,
471,Yeremiah Bell,27,MIA,DB,16,0,1,0,0,0,3.0,1,0,2,12,0,3.0,35.0,21.0,14.0,2.0,0,
472,Mitch Berger,33,NOR,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
473,David Binn,33,SDG,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
474,Rob Bironas,27,TEN,K,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
475,David Bowens,28,MIA,DE,16,0,0,0,0,0,4.0,1,0,0,0,0,6.0,24.0,21.0,3.0,6.0,0,
476,Josh Brown,26,SEA,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,2.0,1.0,0.0,0,
477,Kris Brown,29,HOU,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
478,Ralph Brown,27,MIN,DB,16,0,0,0,0,0,5.0,0,0,0,0,0,0.0,37.0,34.0,3.0,1.0,0,
479,Joe Burns,26,BUF,RB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,8.0,6.0,2.0,0.0,0,
480,Chris Carr,22,OAK,DB,16,0,0,0,0,0,2.0,0,5,3,-1,0,0.0,11.0,8.0,3.0,0.0,0,
481,Tyrone Carter,29,PIT,DB,16,0,1,3,0,3,3.0,2,0,2,0,0,1.0,32.0,25.0,7.0,1.0,0,
482,Rock Cartwright,26,WAS,FB,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,12.0,11.0,1.0,0.0,0,
483,Dustin Colquitt,23,KAN,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
484,Jameel Cook,26,TAM,FB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,13.0,9.0,4.0,0.0,0,
485,Terrance Copper,23,DAL,WR,16,0,0,0,0,0,1.0,0,0,0,0,0,0.0,11.0,8.0,3.0,0.0,0,
486,Jean-Phillipe Darche,30,SEA,LS,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,2.0,2.0,0.0,0.0,0,
487,Don Davis,33,NWE,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,21.0,12.0,9.0,0.0,0,
488,Rob Davis,37,GNB,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,2.0,1.0,0.0,0,
489,Phil Dawson,30,CLE,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,1.0,2.0,0.0,0,
490,James Dearth,29,NYJ,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
491,John Denney,27,MIA,LS,16,0,0,0,0,0,0.0,0,1,0,-12,0,0.0,4.0,2.0,2.0,0.0,0,
492,Ryan Denney,28,BUF,DE,16,0,0,0,0,0,3.0,0,0,1,0,0,4.0,45.0,28.0,17.0,7.0,0,
493,Koy Detmer,32,PHI,QB,16,0,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
494,Jared DeVries,29,DET,DE,16,0,0,0,0,0,1.0,0,0,2,0,0,3.0,33.0,24.0,9.0,4.0,0,
495,Nick Eason,25,CLE,DT,16,0,0,0,0,0,0.0,0,0,0,0,0,2.0,19.0,11.0,8.0,2.0,0,
496,Omar Easy,28,OAK,FB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,13.0,1.0,0.0,0,
497,Paul Edinger,27,MIN,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
498,Troy Evans,28,HOU,LB,16,0,1,3,0,3,3.0,0,0,1,0,0,0.0,27.0,22.0,5.0,0.0,0,
499,Jeff Feagles,39,NYG,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
500,Jay Feely,29,NYG,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,
501,Simon Fraser,22,CLE,DT,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
502,Chris Gardocki,35,PIT,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
503,Tony Gilbert,26,JAX,LB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,12.0,10.0,2.0,0.0,0,
504,John Gilmore,26,CHI,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,1.0,1.0,0.0,0,
505,Jason Glenn,26,MIA,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,13.0,12.0,1.0,0.0,0,
506,Ben Graham,32,NYJ,P,16,0,0,0,0,0,0.0,0,1,0,-9,0,0.0,,,,,0,
507,Earnest Graham,25,TAM,RB,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,8.0,8.0,0.0,0.0,0,
508,Shayne Graham,28,CIN,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,11.0,7.0,4.0,0.0,0,"PB,AP-2"
509,Roderick Green,23,BAL,LB,16,0,0,0,0,0,0.0,0,0,1,0,0,2.0,11.0,7.0,4.0,2.0,0,
510,Boomer Grigsby,24,KAN,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,16.0,12.0,4.0,0.0,0,
511,Brock Gutierrez,32,DET,C,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
512,Mario Haggan,25,BUF,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,22.0,13.0,9.0,0.0,0,
513,Karl Hankton,35,CAR,WR,16,0,0,0,0,0,0.0,0,0,1,11,0,0.0,15.0,12.0,3.0,0.0,0,
514,Arlen Harris,25,STL,RB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,8.0,7.0,1.0,0.0,0,
515,Nick Harris,27,DET,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
516,Kelvin Hayden,22,IND,DB,16,0,0,0,0,0,1.0,0,0,0,0,0,0.0,26.0,18.0,8.0,0.0,0,
517,Craig Hentrich,34,TEN,P,16,0,0,0,0,0,0.0,0,1,0,-3,0,0.0,,,,,0,
518,Nathan Hodel,28,ARI,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
519,Kevin Houser,28,NOR,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,1.0,2.0,0.0,0,
520,Chidi Iwuoma,27,PIT,DB,16,0,0,0,0,0,0.0,1,0,0,0,0,0.0,15.0,12.0,3.0,0.0,0,
521,Larry Izzo,31,NWE,LB,16,0,0,0,0,0,1.0,0,0,0,0,0,0.0,23.0,19.0,4.0,0.0,0,
522,Terry Jackson,29,SFO,FB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,19.0,16.0,3.0,0.0,0,
523,Brandon Jacobs,23,NYG,RB,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,7.0,5.0,2.0,0.0,0,
524,Brian Jennings,29,SFO,LS,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,5.0,4.0,1.0,0.0,0,
525,Ade Jimoh,25,WAS,DB,16,0,0,0,0,0,2.0,0,0,0,0,0,0.0,18.0,16.0,2.0,1.0,0,
526,Tim Johnson,27,OAK,LB,16,0,0,0,0,0,1.0,0,0,0,0,0,0.0,20.0,15.0,5.0,2.0,0,
527,Donnie Jones,25,MIA,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
528,Mark Jones,25,TAM,WR,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
529,Nate Jones,23,DAL,DB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,8.0,6.0,0.0,0,
530,Sean Jones,23,CLE,DB,16,0,0,0,0,0,0.0,0,0,1,11,0,0.0,23.0,16.0,7.0,0.0,0,
531,Isaiah Kacyvenski,28,SEA,LB,16,0,0,0,0,0,1.0,1,0,0,0,0,0.0,28.0,24.0,4.0,0.0,0,
532,Nate Kaeding,23,SDG,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
533,Matt Katula,23,BAL,LS,16,0,0,0,0,0,0.0,0,1,0,-10,0,0.0,8.0,7.0,1.0,0.0,0,
534,Brett Keisel,27,PIT,DE,16,0,0,0,0,0,2.0,1,0,1,0,0,3.0,33.0,23.0,10.0,2.0,0,
535,Travis Kirschke,31,PIT,DE,16,0,0,0,0,0,0.0,0,0,1,0,0,1.0,20.0,11.0,9.0,1.0,0,
536,Michael Koenen,23,ATL,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
537,Brian Kozlowski,35,WAS,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
538,Ryan Kuehl,33,NYG,DT,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
539,Jason Kyle,33,CAR,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,4.0,1.0,0.0,0,
540,Kyle Larson,25,CIN,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
541,Mike Leach,29,DEN,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,5.0,0.0,0.0,0,
542,Andy Lee,23,SFO,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
543,Rian Lindell,28,BUF,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,2.0,2.0,0.0,0,
544,Cullen Loeffler,24,MIN,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0.0,2.0,0.0,0,
545,Ryan Longwell,31,GNB,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
546,Patrick Mannelly,30,CHI,T,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
547,Olindo Mare,32,MIA,K,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,2.0,2.0,0.0,0.0,0,
548,Chris Massey,26,STL,RB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,6.0,0.0,0.0,0,
549,Brad Maynard,31,CHI,P,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,1.0,0.0,1.0,0.0,0,
550,Fred McAfee,37,NOR,RB,16,0,0,0,0,0,0.0,0,2,0,0,0,0.0,24.0,17.0,7.0,0.0,0,
551,Kevin McCadam,26,ATL,DB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,12.0,9.0,3.0,0.0,0,
552,Billy McMullen,25,PHI,WR,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
553,Ray Mickens,32,CLE,DB,16,0,0,0,0,0,6.0,0,0,1,13,0,0.0,33.0,26.0,7.0,1.0,0,
554,Quintin Mikell,25,PHI,DB,16,0,0,0,0,0,3.0,0,0,0,0,0,0.0,24.0,21.0,3.0,1.0,0,
555,Hanik Milligan,26,SDG,DB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,21.0,14.0,7.0,0.0,0,PB
556,Travis Minor,26,MIA,RB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,7.0,6.0,1.0,0.0,0,
557,Anthony Mitchell,31,CIN,DB,16,0,0,0,0,0,0.0,0,0,0,0,0,1.0,30.0,22.0,8.0,2.0,0,
558,Quincy Morgan,28,PIT,WR,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
559,Chad Morton,28,NYG,RB,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0,
560,Donnie Nickey,25,TEN,DB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,18.0,13.0,5.0,3.0,0,
561,Mike Nugent,23,NYJ,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
562,Chukky Okobi,27,PIT,C,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,
563,Lonie Paxton,27,NWE,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,2.0,1.0,0.0,0,
564,Alvin Pearman,23,JAX,RB,16,0,0,0,0,0,0.0,0,4,1,0,0,0.0,1.0,1.0,0.0,0.0,0,
565,Tab Perry,23,CIN,WR,16,0,0,0,0,0,0.0,0,1,2,0,0,0.0,12.0,10.0,2.0,0.0,0,
566,Adrian Peterson,26,CHI,RB,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,10.0,8.0,2.0,0.0,0,
567,Kenny Peterson,27,GNB,DT,16,0,0,0,0,0,3.0,2,0,2,18,0,3.0,24.0,19.0,5.0,3.0,0,
568,Bryan Pittman,28,HOU,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,3.0,3.0,0.0,0,
569,Scott Player,36,ARI,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
570,Jeff Reed,26,PIT,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
571,Ike Reese,32,ATL,LB,16,0,0,0,0,0,2.0,0,0,0,0,0,0.0,40.0,33.0,7.0,1.0,0,
572,Jacques Reeves,23,DAL,DB,16,0,0,0,0,0,4.0,0,0,1,0,0,0.0,20.0,16.0,4.0,0.0,0,
573,Dexter Reid,24,IND,DB,16,0,0,0,0,0,0.0,1,0,1,0,0,0.0,10.0,8.0,2.0,0.0,0,
574,Kyle Richardson,32,CLE,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
575,Matt Roth,23,MIA,DE,16,0,0,0,0,0,0.0,0,0,1,0,0,1.0,20.0,15.0,5.0,2.0,0,
576,Orlando Ruff,29,CLE,LB,16,0,0,0,0,0,0.0,0,0,1,6,0,0.0,31.0,17.0,14.0,1.0,0,
577,Barrett Ruud,22,TAM,LB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,17.0,15.0,2.0,0.0,0,
578,Cecil Sapp,27,DEN,RB,16,0,0,0,0,0,0.0,0,0,2,0,0,0.0,7.0,6.0,1.0,0.0,0,
579,Rich Scanlon,25,KAN,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,26.0,22.0,4.0,1.0,0,
580,Mike Schneck,28,BUF,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,PB
581,Mike Scifres,25,SDG,P,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,2.0,2.0,0.0,0.0,0,
582,Josh Scobee,23,JAX,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
583,Josh Scobey,26,SEA,RB,16,0,0,0,0,0,0.0,0,2,1,0,0,0.0,24.0,18.0,6.0,0.0,0,
584,DeQuincy Scott,27,SDG,DT,16,0,0,0,0,0,2.0,0,0,0,0,0,4.5,13.0,11.0,2.0,5.0,0,
585,Edell Shepherd,25,TAM,WR,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
586,Mark Simoneau,28,PHI,LB,16,0,0,0,0,0,3.0,1,0,0,0,0,0.0,38.0,29.0,9.0,1.0,0,
587,Hunter Smith,28,IND,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
588,Justin Snow,29,IND,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,7.0,7.0,0.0,0.0,0,
589,Cody Spencer,24,TEN,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,17.0,15.0,2.0,0.0,0,
590,Brad St. Louis,29,CIN,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
591,Josh Stamer,28,BUF,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,16.0,12.0,4.0,0.0,0,
