Player ID,Player,Age,Team,Pos,G,GS,Ret,Yds,PRTD,Lng,Y/Ret,Ret.1,Yds.1,KRTD,Lng.1,Y/Ret.1,APYd
,James Mungro,27.0,IND,RB,12.0,0.0,0.0,0.0,0.0,0.0,,2.0,39.0,0.0,22.0,19.5,82.0
120246.0,Terrence Murphy,23.0,GNB,WR,3.0,0.0,0.0,0.0,0.0,0.0,,5.0,91.0,0.0,29.0,18.2,127.0
,Ryan Neufeld,30.0,BUF,TE,13.0,0.0,0.0,0.0,0.0,0.0,,3.0,39.0,0.0,23.0,13.0,48.0
,Moran Norris,27.0,HOU,FB,16.0,5.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,2.0,2.0,6.0
,Deltha O'Neal,28.0,CIN,LCB,15.0,14.0,0.0,0.0,0.0,0.0,,1.0,14.0,0.0,14.0,14.0,143.0
,Richard Owens,25.0,MIN,TE,16.0,2.0,0.0,0.0,0.0,0.0,,3.0,25.0,0.0,16.0,8.3,43.0
116018.0,Rich Parson,25.0,WAS,WR,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,71.0,0.0,35.0,23.7,71.0
,Patrick Pass,28.0,NWE,FB,12.0,4.0,0.0,0.0,0.0,0.0,,2.0,31.0,0.0,21.0,15.5,503.0
,Jerome Pathon,30.0,ATL,WR,9.0,0.0,0.0,0.0,0.0,0.0,,3.0,54.0,0.0,21.0,18.0,72.0
,Mike Patterson,22.0,PHI,RDT,16.0,7.0,0.0,0.0,0.0,0.0,,1.0,12.0,0.0,12.0,12.0,12.0
,Jarrett Payton,25.0,TEN,RB,13.0,0.0,0.0,0.0,0.0,0.0,,2.0,24.0,0.0,24.0,12.0,159.0
102478.0,Antonio Perkins,23.0,CLE,DB,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,82.0,0.0,35.0,27.3,82.0
,Bruce Perry,24.0,PHI,RB,2.0,1.0,0.0,0.0,0.0,0.0,,10.0,273.0,0.0,49.0,27.3,347.0
105269.0,Tab Perry,23.0,CIN,WR,16.0,0.0,0.0,0.0,0.0,0.0,,64.0,1562.0,0.0,94.0,24.4,1592.0
,Adrian Peterson,26.0,CHI,RB,16.0,0.0,0.0,0.0,0.0,0.0,,2.0,32.0,0.0,19.0,16.0,471.0
,Kenny Peterson,27.0,GNB,DT,16.0,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,5.0,23.0
,Andrew Pinnock,25.0,SDG,FB,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,24.0,0.0,24.0,24.0,28.0
,Michael Pittman,30.0,TAM,RB,16.0,4.0,0.0,0.0,0.0,0.0,,3.0,85.0,0.0,37.0,28.3,821.0
,Willie Ponder,25.0,NYG,WR,11.0,0.0,0.0,0.0,0.0,0.0,,35.0,905.0,1.0,95.0,25.9,909.0
,Josh Reed,25.0,BUF,WR,16.0,6.0,0.0,0.0,0.0,0.0,,4.0,69.0,0.0,24.0,17.3,515.0
,Dominic Rhodes,26.0,IND,RB,13.0,1.0,0.0,0.0,0.0,0.0,,41.0,855.0,0.0,39.0,20.9,1061.0
,Jamal Robertson,28.0,CAR,RB,7.0,0.0,0.0,0.0,0.0,0.0,,16.0,343.0,0.0,42.0,21.4,384.0
118186.0,Courtney Roby,22.0,TEN,WR,13.0,6.0,0.0,0.0,0.0,0.0,,22.0,495.0,0.0,59.0,22.5,800.0
,Cecil Sapp,27.0,DEN,RB,16.0,0.0,0.0,0.0,0.0,0.0,,2.0,28.0,0.0,20.0,14.0,66.0
,Matt Schobel,27.0,CIN,TE,16.0,1.0,0.0,0.0,0.0,0.0,,2.0,4.0,0.0,4.0,2.0,197.0
,Josh Scobey,26.0,SEA,RB,16.0,0.0,0.0,0.0,0.0,0.0,,59.0,1326.0,0.0,53.0,22.5,1326.0
,Mike Sellers,30.0,WAS,TE,15.0,6.0,0.0,0.0,0.0,0.0,,3.0,50.0,0.0,20.0,16.7,123.0
,Aaron Shea,29.0,CLE,TE,12.0,4.0,0.0,0.0,0.0,0.0,,3.0,29.0,0.0,13.0,9.7,182.0
,Daimon Shelton,33.0,BUF,FB,16.0,11.0,0.0,0.0,0.0,0.0,,2.0,26.0,0.0,16.0,13.0,124.0
,Edell Shepherd,25.0,TAM,WR,16.0,0.0,0.0,0.0,0.0,0.0,,20.0,414.0,0.0,30.0,20.7,517.0
,Visanthe Shiancoe,25.0,NYG,TE,16.0,5.0,0.0,0.0,0.0,0.0,,1.0,5.0,0.0,8.0,5.0,96.0
,Rod Smart,28.0,CAR,RB,12.0,0.0,0.0,0.0,0.0,0.0,,29.0,615.0,0.0,60.0,21.2,621.0
,Alex Smith,23.0,TAM,TE,16.0,10.0,0.0,0.0,0.0,0.0,,1.0,12.0,0.0,12.0,12.0,379.0
,Antowain Smith,33.0,NOR,RB,16.0,7.0,0.0,0.0,0.0,0.0,,1.0,30.0,0.0,30.0,30.0,735.0
,Terrelle Smith,27.0,CLE,FB,16.0,15.0,0.0,0.0,0.0,0.0,,2.0,24.0,0.0,13.0,12.0,91.0
,Aaron Stecker,30.0,NOR,RB,15.0,4.0,0.0,0.0,0.0,0.0,,31.0,672.0,0.0,46.0,21.7,1316.0
,Michael Stone,27.0,NWE,DB,13.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
,Joe Tafoya,27.0,SEA,DE,15.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
,Chester Taylor,26.0,BAL,RB,15.0,1.0,0.0,0.0,0.0,0.0,,12.0,253.0,0.0,45.0,21.1,1032.0
,Dontarrious Thomas,25.0,MIN,LB,14.0,2.0,0.0,0.0,0.0,0.0,,1.0,6.0,0.0,6.0,6.0,6.0
,Tyson Thompson,24.0,DAL,RB,15.0,0.0,0.0,0.0,0.0,0.0,,57.0,1399.0,0.0,49.0,24.5,1597.0
,Michael Turner,23.0,SDG,RB,16.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,335.0
,Ben Utecht,24.0,IND,TE,12.0,2.0,0.0,0.0,0.0,0.0,,1.0,7.0,0.0,7.0,7.0,66.0
,Nathan Vasher,24.0,CHI,RCB,16.0,15.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,145.0
,Demetrin Veal,24.0,DEN,DE,15.0,0.0,0.0,0.0,0.0,0.0,,1.0,6.0,0.0,6.0,6.0,6.0
,Ben Watson,25.0,NWE,TE,15.0,9.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,442.0
,Jonathan Wells,26.0,HOU,RB,15.0,6.0,0.0,0.0,0.0,0.0,,5.0,106.0,0.0,40.0,21.2,610.0
,Jamel White,28.0,BAL,RB,5.0,0.0,0.0,0.0,0.0,0.0,,2.0,18.0,0.0,9.0,9.0,35.0
,Willie Whitehead,32.0,NOR,RDT,16.0,15.0,0.0,0.0,0.0,0.0,,2.0,12.0,0.0,12.0,6.0,12.0
,Corey Williams,25.0,GNB,DT,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,14.0,0.0,14.0,14.0,14.0
,Moe Williams,31.0,MIN,RB,6.0,1.0,0.0,0.0,0.0,0.0,,1.0,16.0,0.0,16.0,16.0,88.0
134901.0,Troy Williamson,22.0,MIN,WR,14.0,3.0,0.0,0.0,0.0,0.0,,12.0,192.0,0.0,28.0,16.0,592.0
,Cedrick Wilson,27.0,PIT,WR,16.0,1.0,0.0,0.0,0.0,0.0,,3.0,53.0,0.0,29.0,17.7,504.0
,Derrick Wimbush,25.0,JAX,RB,14.0,1.0,0.0,0.0,0.0,0.0,,39.0,955.0,1.0,91.0,24.5,993.0
,Jason Wright,23.0,CLE,RB,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,17.0,0.0,17.0,17.0,59.0
