Player ID,Player,Age,Team,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb
,Bethel Johnson,26.0,NWE,WR,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Kevin Johnson,29.0,DET,WR,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Patrick Johnson,29.0,BAL,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Robert Johnson,25.0,WAS,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Teyo Johnson,24.0,ARI,TE,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Doug Jolley,26.0,NYJ,TE,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Brian Jones,24.0,JAX,TE,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jamal Jones,24.0,GNB,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Terry Jones,26.0,SFO,TE,7.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Joe Jurevicius,31.0,SEA,WR,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Reggie Kelly,28.0,CIN,TE,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Erron Kinney,28.0,TEN,TE,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jim Kleinsasser,28.0,MIN,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Brian Kozlowski,35.0,WAS,TE,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Matt Kranchick,26.0,PIT,TE,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Vonta Leach,24.0,GNB,FB,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Charles Lee,28.0,ARI,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Donald Lee,25.0,GNB,TE,15.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Chad Lewis,34.0,PHI,TE,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Brandon Lloyd,24.0,SFO,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Dane Looker,29.0,STL,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Kris Mangum,32.0,CAR,TE,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Vince Manuwai,25.0,JAX,LG,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,David Martin,26.0,GNB,TE,12.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Glenn Martinez,24.0,DET,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Derrick Mason,31.0,BAL,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Jerome Mathis,22.0,HOU,WR,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0
,Jason McAddley,26.0,SFO,WR,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Darnerien McCants,29.0,PHI,WR,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,LeRon McCoy,23.0,ARI,WR,10.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Fred McCrary,33.0,ATL,FB,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Sean McHugh,23.0,DET,FB,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Corey McIntyre,26.0,CLE,FB,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Randy McMichael,26.0,MIA,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Billy McMullen,25.0,PHI,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Shad Meier,27.0,NOR,TE,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Itula Mili,32.0,SEA,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Billy Miller,28.0,CLE,TE,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
113718.0,Heath Miller,23.0,PIT,TE,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Clarence Moore,23.0,BAL,WR,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Dave Moore,36.0,TAM,TE,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Aaron Moorehead,25.0,IND,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Donovan Morgan,23.0,HOU,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Quincy Morgan,28.0,PIT,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Johnnie Morton,34.0,SFO,WR,13.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Randy Moss,28.0,OAK,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Eric Moulds,32.0,BUF,WR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Ovie Mughelli,25.0,BAL,FB,13.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Muhsin Muhammad,32.0,CHI,WR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Matt Murphy,25.0,HOU,TE,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
120246.0,Terrence Murphy,23.0,GNB,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Ryan Neufeld,30.0,BUF,TE,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Reggie Newhouse,24.0,ARI,WR,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Donnie Nickey,25.0,TEN,DB,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Moran Norris,27.0,HOU,FB,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Chad Owens,23.0,JAX,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0
,Richard Owens,25.0,MIN,TE,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Samie Parker,24.0,KAN,WR,12.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0
,Josh Parry,27.0,PHI,FB,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jerome Pathon,30.0,ATL,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,David Patten,31.0,WAS,WR,9.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Justin Peelle,26.0,SDG,TE,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jason Peters,23.0,BUF,RT,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Brett Pierce,24.0,DAL,TE,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Marcus Pollard,33.0,DET,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Nate Poole,28.0,NOR,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jeb Putzier,26.0,DEN,TE,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Gabe Reid,28.0,CHI,TE,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Alan Ricard,28.0,BAL,FB,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
137009.0,Dante Ridgeway,21.0,NYJ,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Marcellus Rivers,27.0,HOU,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jeff Robinson,35.0,STL,TE,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Marcus Robinson,30.0,MIN,WR,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Charles Rogers,24.0,DET,WR,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Michael Roos,23.0,TEN,RT,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Robert Royal,26.0,WAS,TE,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
15825.0,Bo Scaife,24.0,TEN,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Matt Schobel,27.0,CIN,TE,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Mike Seidman,24.0,CAR,TE,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Aaron Shea,29.0,CLE,TE,12.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Edell Shepherd,25.0,TAM,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Visanthe Shiancoe,25.0,NYG,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jeremy Shockey,25.0,NYG,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
125383.0,O.J. Small,23.0,TEN,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jimmy Smith,36.0,JAX,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,L.J. Smith,25.0,PHI,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Musa Smith,23.0,BAL,RB,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Trent Smith,26.0,SFO,TE,5.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Justin Snow,29.0,IND,LS,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
109827.0,Stephen Spach,23.0,PHI,TE,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jerramy Stevens,26.0,SEA,TE,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Tony Stewart,26.0,CIN,TE,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Brandon Stokley,29.0,IND,WR,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,John Tait,30.0,CHI,LT,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jamaar Taylor,24.0,NYG,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,David Terrell,26.0,DEN,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Dominique Thompson,23.0,STL,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Andrae Thurman,25.0,GNB,WR,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Amani Toomer,31.0,NYG,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Ben Troupe,23.0,TEN,TE,15.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0
,Jerame Tuman,29.0,PIT,TE,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,David Tyree,25.0,NYG,WR,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Jerheme Urban,25.0,SEA,WR,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Ben Utecht,24.0,IND,TE,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Mike Vrabel,30.0,NWE,RILB,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Javon Walker,27.0,GNB,WR,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Kevin Walter,24.0,CIN,WR,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Troy Walters,29.0,IND,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Kelley Washington,26.0,CIN,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Nate Washington,22.0,PIT,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Ben Watson,25.0,NWE,TE,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Darius Watts,24.0,DEN,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Reggie Wayne,27.0,IND,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0
,Dez White,26.0,ATL,WR,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jermaine Wiggins,30.0,MIN,TE,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Daniel Wilcox,28.0,BAL,TE,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Ernest Wilford,26.0,JAX,WR,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Mike Williams,21.0,DET,WR,14.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0
,Randal Williams,27.0,OAK,WR,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Roland Williams,30.0,STL,TE,4.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Roy Williams,24.0,DET,WR,13.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Roydell Williams,24.0,TEN,WR,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Walter Williams,28.0,GNB,RB,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,Jason Witten,23.0,DAL,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
,George Wrighster,24.0,JAX,TE,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
