Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Unnamed: 16_level_0,Unnamed: 17_level_0
Rk,Player,Age,Team,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
360.0,Terrance Copper,23.0,DAL,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
361.0,Josh Cribbs,22.0,CLE,WR,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
362.0,Alge Crumpler,28.0,ATL,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
363.0,Ronnie Cruz,24.0,KAN,RB,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
364.0,Ronald Curry,26.0,OAK,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
365.0,Andre' Davis,26.0,NWE,WR,9.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
366.0,Todd Devoe,25.0,DEN,WR,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
367.0,Lorenzo Diamond,26.0,MIA,TE,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
368.0,Darnell Dinkins,28.0,BAL,TE,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
369.0,Joel Dreessen,23.0,NYJ,TE,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
370.0,Wesley Duke,24.0,DEN,TE,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
371.0,Jason Dunn,32.0,KAN,TE,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
372.0,Braylon Edwards,22.0,CLE,WR,10.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
373.0,Eric Edwards,25.0,ARI,TE,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
374.0,Marc Edwards,31.0,CHI,FB,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
375.0,Troy Edwards,28.0,DET,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
376.0,Bobby Engram,32.0,SEA,WR,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
377.0,Tim Euhus,25.0,BUF,TE,11.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
378.0,Jeff Faine,24.0,CLE,C,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
379.0,Jimmy Farris,27.0,WAS,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
380.0,Christian Fauria,34.0,NWE,TE,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
381.0,Robert Ferguson,26.0,GNB,WR,11.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
382.0,Jim Finn,29.0,NYG,FB,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
383.0,Brian Finneran,29.0,ATL,WR,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
384.0,Casey Fitzsimmons,25.0,DET,TE,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
385.0,Troy Fleming,25.0,TEN,RB,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
386.0,Zeron Flemister,29.0,OAK,TE,12.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
387.0,Bryan Fletcher,26.0,IND,TE,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
388.0,J.P. Foschi,23.0,OAK,FB,10.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
389.0,Bubba Franks,27.0,GNB,TE,10.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
390.0,Justin Gage,24.0,CHI,WR,15.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
391.0,Michael Gaines,25.0,CAR,TE,11.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
392.0,Rod Gardner,28.0,2TM,WR,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
392.0,Rod Gardner,28.0,CAR,WR,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
392.0,Rod Gardner,28.0,GNB,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
393.0,Antonio Gates,25.0,SDG,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
394.0,Bryan Gilmore,27.0,MIA,WR,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
395.0,John Gilmore,26.0,CHI,TE,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
396.0,Tony Gonzalez,29.0,KAN,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
397.0,Daniel Graham,27.0,NWE,TE,11.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
398.0,Gregg Guenther,23.0,TEN,TE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
399.0,D.J. Hackett,24.0,SEA,WR,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
400.0,Az-Zahir Hakim,28.0,NOR,WR,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
401.0,Lamont Hall,31.0,NOR,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
402.0,Cortez Hankton,24.0,JAX,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
403.0,Karl Hankton,35.0,CAR,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
404.0,Ryan Hannam,25.0,SEA,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
405.0,Marvin Harrison,33.0,IND,WR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
406.0,Ben Hartsock,25.0,IND,TE,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
407.0,Todd Heap,25.0,BAL,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
408.0,Steve Heiden,29.0,CLE,TE,15.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
409.0,Will Heller,24.0,MIA,TE,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
410.0,John Henderson,26.0,JAX,RDT,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
411.0,Chris Henry,22.0,CIN,WR,14.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
412.0,Ike Hilliard,29.0,TAM,WR,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
413.0,Zachary Hilton,25.0,NOR,TE,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
414.0,Alex Holmes,24.0,MIA,TE,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
415.0,Chris Horn,28.0,KAN,WR,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
416.0,Joe Horn,33.0,NOR,WR,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
417.0,Tory Humphrey,22.0,GNB,TE,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
418.0,Randy Hymes,26.0,BAL,WR,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
419.0,Paul Irons,22.0,CLE,TE,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
420.0,Frisman Jackson,26.0,CLE,WR,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
421.0,Nate Jackson,26.0,DEN,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
422.0,Vincent Jackson,22.0,SDG,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
423.0,Taylor Jacobs,24.0,WAS,WR,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
424.0,Michael Jenkins,23.0,ATL,WR,14.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
425.0,Brian Jennings,29.0,SFO,LS,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
426.0,Bethel Johnson,26.0,NWE,WR,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
427.0,Kevin Johnson,29.0,DET,WR,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
428.0,Patrick Johnson,29.0,BAL,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
429.0,Robert Johnson,25.0,WAS,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
430.0,Teyo Johnson,24.0,ARI,TE,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
431.0,Doug Jolley,26.0,NYJ,TE,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
432.0,Brian Jones,24.0,JAX,TE,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
433.0,Jamal Jones,24.0,GNB,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
434.0,Terry Jones,26.0,SFO,TE,7.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
435.0,Joe Jurevicius,31.0,SEA,WR,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
436.0,Reggie Kelly,28.0,CIN,TE,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
437.0,Erron Kinney,28.0,TEN,TE,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
438.0,Jim Kleinsasser,28.0,MIN,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
439.0,Brian Kozlowski,35.0,WAS,TE,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
440.0,Matt Kranchick,26.0,PIT,TE,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
441.0,Vonta Leach,24.0,GNB,FB,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
442.0,Charles Lee,28.0,ARI,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
443.0,Donald Lee,25.0,GNB,TE,15.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
444.0,Chad Lewis,34.0,PHI,TE,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
445.0,Brandon Lloyd,24.0,SFO,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
446.0,Dane Looker,29.0,STL,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
447.0,Kris Mangum,32.0,CAR,TE,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
448.0,Vince Manuwai,25.0,JAX,LG,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
449.0,David Martin,26.0,GNB,TE,12.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
450.0,Glenn Martinez,24.0,DET,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
451.0,Derrick Mason,31.0,BAL,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
452.0,Jerome Mathis,22.0,HOU,WR,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,"PB,AP-1"
453.0,Jason McAddley,26.0,SFO,WR,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
454.0,Darnerien McCants,29.0,PHI,WR,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
455.0,LeRon McCoy,23.0,ARI,WR,10.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
456.0,Fred McCrary,33.0,ATL,FB,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
457.0,Sean McHugh,23.0,DET,FB,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
458.0,Corey McIntyre,26.0,CLE,FB,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
459.0,Randy McMichael,26.0,MIA,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
460.0,Billy McMullen,25.0,PHI,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
461.0,Shad Meier,27.0,NOR,TE,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
462.0,Itula Mili,32.0,SEA,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
463.0,Billy Miller,28.0,CLE,TE,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
464.0,Heath Miller,23.0,PIT,TE,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,AP ORoY-2
465.0,Clarence Moore,23.0,BAL,WR,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
466.0,Dave Moore,36.0,TAM,TE,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
467.0,Aaron Moorehead,25.0,IND,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
468.0,Donovan Morgan,23.0,HOU,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
469.0,Quincy Morgan,28.0,PIT,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
470.0,Johnnie Morton,34.0,SFO,WR,13.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
471.0,Randy Moss,28.0,OAK,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
472.0,Eric Moulds,32.0,BUF,WR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
473.0,Ovie Mughelli,25.0,BAL,FB,13.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
474.0,Muhsin Muhammad,32.0,CHI,WR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
475.0,Matt Murphy,25.0,HOU,TE,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
476.0,Terrence Murphy,23.0,GNB,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
477.0,Ryan Neufeld,30.0,BUF,TE,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
478.0,Reggie Newhouse,24.0,ARI,WR,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
479.0,Donnie Nickey,25.0,TEN,DB,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
480.0,Moran Norris,27.0,HOU,FB,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
481.0,Chad Owens,23.0,JAX,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
482.0,Richard Owens,25.0,MIN,TE,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
483.0,Samie Parker,24.0,KAN,WR,12.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
484.0,Josh Parry,27.0,PHI,FB,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
485.0,Jerome Pathon,30.0,ATL,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
486.0,David Patten,31.0,WAS,WR,9.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
487.0,Justin Peelle,26.0,SDG,TE,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
488.0,Jason Peters,23.0,BUF,RT,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
489.0,Brett Pierce,24.0,DAL,TE,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
490.0,Marcus Pollard,33.0,DET,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
491.0,Nate Poole,28.0,NOR,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
492.0,Jeb Putzier,26.0,DEN,TE,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
493.0,Gabe Reid,28.0,CHI,TE,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
494.0,Alan Ricard,28.0,BAL,FB,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
495.0,Dante Ridgeway,21.0,NYJ,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
496.0,Marcellus Rivers,27.0,HOU,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
497.0,Jeff Robinson,35.0,STL,TE,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
498.0,Marcus Robinson,30.0,MIN,WR,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
499.0,Charles Rogers,24.0,DET,WR,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
500.0,Michael Roos,23.0,TEN,RT,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
501.0,Robert Royal,26.0,WAS,TE,15.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
502.0,Bo Scaife,24.0,TEN,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
503.0,Matt Schobel,27.0,CIN,TE,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
504.0,Mike Seidman,24.0,CAR,TE,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
505.0,Aaron Shea,29.0,CLE,TE,12.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
506.0,Edell Shepherd,25.0,TAM,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
507.0,Visanthe Shiancoe,25.0,NYG,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
508.0,Jeremy Shockey,25.0,NYG,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
509.0,O.J. Small,23.0,TEN,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
510.0,Alex Smith,23.0,TAM,TE,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
511.0,Jimmy Smith,36.0,JAX,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
512.0,L.J. Smith,25.0,PHI,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
513.0,Musa Smith,23.0,BAL,RB,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
514.0,Trent Smith,26.0,SFO,TE,5.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
515.0,Justin Snow,29.0,IND,LS,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
516.0,Stephen Spach,23.0,PHI,TE,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
517.0,Jerramy Stevens,26.0,SEA,TE,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
518.0,Tony Stewart,26.0,CIN,TE,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
519.0,Brandon Stokley,29.0,IND,WR,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
520.0,John Tait,30.0,CHI,LT,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
521.0,Jamaar Taylor,24.0,NYG,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
522.0,David Terrell,26.0,DEN,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
523.0,Dominique Thompson,23.0,STL,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
524.0,Andrae Thurman,25.0,GNB,WR,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
525.0,Amani Toomer,31.0,NYG,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
526.0,Ben Troupe,23.0,TEN,TE,15.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
527.0,Jerame Tuman,29.0,PIT,TE,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
528.0,David Tyree,25.0,NYG,WR,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
529.0,Jerheme Urban,25.0,SEA,WR,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
530.0,Ben Utecht,24.0,IND,TE,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
531.0,Mike Vrabel,30.0,NWE,RILB,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
532.0,Javon Walker,27.0,GNB,WR,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
533.0,Kevin Walter,24.0,CIN,WR,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
534.0,Troy Walters,29.0,IND,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
535.0,Kelley Washington,26.0,CIN,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
536.0,Nate Washington,22.0,PIT,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
537.0,Ben Watson,25.0,NWE,TE,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
538.0,Darius Watts,24.0,DEN,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
539.0,Reggie Wayne,27.0,IND,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
540.0,Dez White,26.0,ATL,WR,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
541.0,Jermaine Wiggins,30.0,MIN,TE,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
542.0,Daniel Wilcox,28.0,BAL,TE,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
543.0,Ernest Wilford,26.0,JAX,WR,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
544.0,Mike Williams,21.0,DET,WR,14.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
545.0,Randal Williams,27.0,OAK,WR,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
546.0,Roland Williams,30.0,STL,TE,4.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
547.0,Roy Williams,24.0,DET,WR,13.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
548.0,Roydell Williams,24.0,TEN,WR,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
549.0,Walter Williams,28.0,GNB,RB,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
550.0,Jason Witten,23.0,DAL,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
551.0,George Wrighster,24.0,JAX,TE,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
,League Average,,,,,,,,,,43.0,,4.0,8.7,2.2,,
