Player ID,Player,Age,Team,Pos,G,GS,Ret,Yds,PRTD,Lng,Y/Ret,Ret.1,Yds.1,KRTD,Lng.1,Y/Ret.1,APYd
4243160.0,Laviska Shenault Jr.,24.0,CAR,WR,13.0,4.0,0.0,0.0,0.0,0.0,,3.0,82.0,0.0,36.0,27.3,419.0
551279.0,Jonnu Smith,27.0,NWE,TE,14.0,8.0,0.0,0.0,0.0,0.0,,2.0,31.0,0.0,16.0,15.5,281.0
188558.0,Keith Smith,30.0,ATL,WR,17.0,6.0,0.0,0.0,0.0,0.0,,3.0,37.0,0.0,16.0,12.3,47.0
4240573.0,Ihmir Smith-Marsette,23.0,CHI,WR,6.0,0.0,0.0,0.0,0.0,0.0,,1.0,17.0,0.0,17.0,17.0,31.0
550966.0,Durham Smythe,27.0,MIA,TE,16.0,15.0,0.0,0.0,0.0,0.0,,2.0,27.0,0.0,18.0,13.5,157.0
4035072.0,Benny Snell Jr.,24.0,PIT,RB,17.0,0.0,0.0,0.0,0.0,0.0,,3.0,30.0,0.0,15.0,10.0,137.0
4249836.0,Pierre Strong,24.0,NWE,RB,15.0,0.0,0.0,0.0,0.0,0.0,,5.0,115.0,0.0,26.0,23.0,257.0
4035426.0,Stephen Sullivan,26.0,CAR,TE,14.0,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,0.0,5.0,5.0,51.0
4372780.0,Tommy Tremble,22.0,CAR,TE,17.0,4.0,0.0,0.0,0.0,0.0,,1.0,8.0,0.0,8.0,8.0,182.0
4036448.0,Jalen Virgil,24.0,DEN,WR,9.0,1.0,0.0,0.0,0.0,0.0,,1.0,21.0,0.0,21.0,21.0,96.0
478469.0,Jonathan Ward,25.0,TEN,RB,3.0,0.0,0.0,0.0,0.0,0.0,,1.0,25.0,0.0,25.0,25.0,57.0
542080.0,Dwayne Washington,28.0,NOR,RB,12.0,0.0,0.0,0.0,0.0,0.0,,4.0,69.0,0.0,24.0,17.3,130.0
4050373.0,Quez Watkins,24.0,PHI,WR,17.0,8.0,0.0,0.0,0.0,0.0,,5.0,51.0,0.0,17.0,10.2,406.0
4430680.0,Christian Watson,23.0,GNB,WR,14.0,11.0,0.0,0.0,0.0,0.0,,2.0,35.0,0.0,18.0,17.5,726.0
4697815.0,Rachaad White,23.0,TAM,RB,17.0,8.0,0.0,0.0,0.0,0.0,,11.0,244.0,0.0,30.0,22.2,1015.0
,Jonathan Williams,28.0,WAS,RB,13.0,2.0,0.0,0.0,0.0,0.0,,1.0,19.0,0.0,19.0,19.0,211.0
4035222.0,Trayveon Williams,25.0,CIN,RB,8.0,0.0,0.0,0.0,0.0,0.0,,16.0,356.0,0.0,42.0,22.3,432.0
4240071.0,Russ Yeast,23.0,LAR,S,15.0,1.0,0.0,0.0,0.0,0.0,,1.0,29.0,0.0,29.0,29.0,29.0
,Brandon Zylstra,29.0,DET,WR,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,19.0,0.0,19.0,19.0,19.0
,Shane Zylstra,26.0,DET,TE,13.0,2.0,0.0,0.0,0.0,0.0,,2.0,46.0,0.0,26.0,23.0,106.0
