Player ID,Player,Age,Team,Pos,G,GS,Pnt,Yds,Y/P,RetYds,NetYds,NY/P,Lng,TB,TB%,Pnt20,In20%,Blck
4240485.0,Pressley Harvin III,24.0,PIT,P,17.0,0.0,69.0,3072.0,44.5,137.0,2835.0,41.1,69.0,5.0,7.2,20.0,29.0,0.0
238199.0,Bryan Anger,34.0,DAL,P,17.0,0.0,68.0,3291.0,48.4,280.0,2891.0,42.5,83.0,6.0,8.8,27.0,39.7,0.0
,Andy Lee,40.0,ARI,P,17.0,0.0,67.0,3157.0,47.1,345.0,2732.0,40.2,65.0,4.0,6.0,18.0,26.9,1.0
3929851.0,Michael Dickson,26.0,SEA,P,17.0,0.0,66.0,3199.0,48.5,215.0,2924.0,44.3,68.0,3.0,4.5,22.0,33.3,0.0
4240128.0,Trenton Gill,23.0,CHI,P,17.0,0.0,66.0,3038.0,46.0,362.0,2616.0,39.0,63.0,3.0,4.5,20.0,30.3,1.0
534595.0,Bradley Pinion,28.0,ATL,P,17.0,0.0,62.0,2845.0,45.9,250.0,2555.0,41.2,73.0,2.0,3.2,23.0,37.1,0.0
4039396.0,Corey Bojorquez,26.0,CLE,P,17.0,0.0,61.0,2959.0,48.5,348.0,2471.0,40.5,76.0,7.0,11.5,23.0,37.7,0.0
170311.0,Thomas Morstead,36.0,MIA,P,17.0,0.0,61.0,2828.0,46.4,305.0,2471.0,40.5,66.0,2.0,3.3,28.0,45.9,0.0
4035685.0,Mitch Wishnowsky,30.0,SFO,P,17.0,0.0,61.0,2676.0,43.9,192.0,2384.0,39.1,74.0,5.0,8.2,32.0,52.5,0.0
,AJ Cole III,27.0,LVR,P,17.0,0.0,59.0,2884.0,48.9,281.0,2583.0,43.8,67.0,1.0,1.7,26.0,44.1,0.0
559659.0,Logan Cooke,27.0,JAX,P,17.0,0.0,58.0,2862.0,49.3,203.0,2539.0,43.8,70.0,6.0,10.3,24.0,41.4,0.0
4260224.0,Jordan Stout,24.0,BAL,P,17.0,0.0,57.0,2618.0,45.9,155.0,2288.0,40.1,69.0,7.0,12.3,26.0,45.6,0.0
3915398.0,Tommy Townsend,26.0,KAN,P,17.0,0.0,53.0,2672.0,50.4,176.0,2416.0,45.6,76.0,4.0,7.5,22.0,41.5,0.0
3916370.0,Jack Fox,26.0,DET,P,17.0,0.0,52.0,2525.0,48.6,324.0,2141.0,41.2,66.0,3.0,5.8,14.0,26.9,0.0
487725.0,Pat O'Donnell,31.0,GNB,P,17.0,0.0,52.0,2313.0,44.5,215.0,2078.0,38.5,72.0,1.0,1.9,24.0,46.2,2.0
,Sam Martin,32.0,BUF,P,16.0,0.0,45.0,2146.0,47.7,151.0,1895.0,41.2,67.0,5.0,11.1,16.0,35.6,1.0
4371989.0,Arryn Siposs,30.0,PHI,P,13.0,0.0,44.0,2005.0,45.6,208.0,1737.0,38.6,59.0,3.0,6.8,15.0,34.1,1.0
504326.0,Michael Palardy,30.0,NWE,P,8.0,0.0,42.0,1781.0,42.4,122.0,1559.0,36.3,58.0,5.0,11.9,10.0,23.8,1.0
,Jake Bailey,25.0,NWE,P,9.0,0.0,37.0,1557.0,42.1,157.0,1300.0,35.1,62.0,5.0,13.5,12.0,32.4,0.0
169396.0,Kevin Huber,37.0,CIN,P,9.0,0.0,31.0,1340.0,43.2,160.0,1160.0,37.4,63.0,1.0,3.2,9.0,29.0,0.0
4040607.0,Drue Chrisman,25.0,CIN,P,7.0,0.0,28.0,1338.0,47.8,106.0,1192.0,42.6,65.0,2.0,7.1,13.0,46.4,0.0
157876.0,Brett Kern,36.0,PHI,P,4.0,0.0,10.0,408.0,40.8,42.0,366.0,36.6,53.0,0.0,0.0,1.0,10.0,0.0
549513.0,Jake Elliott,27.0,PHI,K,16.0,0.0,1.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0
