Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
372,Rich Coady,28,STL,FS,16,5,0,0,0,0,4.0,1,0,1,0,0,0.0,45.0,38.0,7.0,1.0,0,
373,Terry Cousin,29,NYG,FS,16,5,1,6,0,6,3.0,0,0,0,0,0,0.0,55.0,41.0,14.0,4.0,0,
374,Ryan Denney,27,BUF,LDE,16,5,0,0,0,0,2.0,1,0,0,0,0,3.0,35.0,15.0,20.0,2.0,0,
375,Justin Ena,27,TEN,LLB,16,5,0,0,0,0,1.0,0,0,0,0,0,0.0,32.0,25.0,7.0,4.0,0,
376,Doug Gabriel,24,OAK,WR,16,5,0,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
377,Joey Goodspeed,26,STL,FB,16,5,0,0,0,0,0.0,0,1,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
378,Michael Hawthorne,27,GNB,LCB,16,5,0,0,0,0,7.0,2,0,2,34,1,0.0,51.0,38.0,13.0,0.0,0,
379,Kevin Johnson,28,BAL,WR,16,5,0,0,0,0,0.0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
380,Ryan Neufeld,29,BUF,TE,16,5,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,5.0,1.0,0.0,0,
381,Joe Odom,25,CHI,LLB,16,5,0,0,0,0,0.0,0,0,0,0,0,0.0,29.0,23.0,6.0,2.0,0,
382,Willie Pile,24,KAN,SS,16,5,0,0,0,0,2.0,0,0,0,0,0,0.0,36.0,28.0,8.0,1.0,0,
383,Keiwan Ratliff,23,CIN,LCB,16,5,0,0,0,0,5.0,1,2,3,0,0,0.0,39.0,29.0,10.0,0.0,0,
384,Lewis Sanders,26,CLE,RCB,16,5,2,36,0,24,6.0,0,0,0,0,0,0.0,32.0,25.0,7.0,0.0,0,
385,Todd Steussie,34,TAM,RT,16,5,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
386,Dontarrious Thomas,24,MIN,RLB,16,5,0,0,0,0,0.0,1,0,1,2,0,0.5,60.0,43.0,17.0,1.0,0,
387,Denard Walker,31,OAK,DB,16,5,1,45,0,45,5.0,0,0,1,28,0,0.0,45.0,43.0,2.0,1.0,0,
388,Daniel Wilcox,27,BAL,TE,16,5,0,0,0,0,0.0,0,1,0,0,0,0.0,8.0,8.0,0.0,0.0,0,
389,Michael Boulware,23,SEA,DB,16,4,5,69,1,63,6.0,2,0,0,0,0,1.0,65.0,49.0,16.0,1.0,0,AP DRoY-6
390,Tony Brown,24,SFO,DT,16,4,0,0,0,0,3.0,0,0,0,0,0,1.0,22.0,19.0,3.0,3.0,0,
391,Quinton Caver,26,KAN,LB,16,4,0,0,0,0,2.0,0,0,0,0,0,0.0,39.0,33.0,6.0,0.0,0,
392,Vinny Ciurciu,24,CAR,LB,16,4,0,0,0,0,0.0,0,0,0,0,0,0.0,37.0,28.0,9.0,2.0,0,
393,Troy Edwards,27,JAX,WR,16,4,0,0,0,0,0.0,0,3,0,-24,0,0.0,,,,,0,
394,Quentin Harris,27,ARI,DB,16,4,1,-1,0,-1,1.0,1,0,1,0,0,1.0,56.0,46.0,10.0,1.0,0,
395,James Harrison,26,PIT,LB,16,4,0,0,0,0,3.0,0,0,1,18,1,1.0,50.0,39.0,11.0,8.0,0,
396,Michael Haynes,24,CHI,DE,16,4,1,45,1,45,3.0,0,0,0,0,0,2.0,32.0,26.0,6.0,5.0,0,
397,Bhawoh Jue,25,GNB,DB,16,4,1,23,0,23,5.0,0,0,0,0,0,0.0,42.0,38.0,4.0,0.0,0,
398,Paris Lenon,27,GNB,LB,16,4,0,0,0,0,1.0,0,0,0,0,0,0.0,28.0,20.0,8.0,0.0,0,
399,Jamar Nesbit,28,NOR,G,16,4,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
400,Justin Peelle,25,SDG,TE,16,4,0,0,0,0,0.0,0,1,0,0,0,0.0,4.0,4.0,0.0,0.0,0,
401,DaShon Polk,27,HOU,LB,16,4,0,0,0,0,0.0,0,0,1,0,0,1.0,37.0,25.0,12.0,1.0,0,
402,Will Smith,23,NOR,DE,16,4,0,0,0,0,2.0,6,0,1,-1,0,7.5,42.0,32.0,10.0,5.0,0,
403,Chester Taylor,25,BAL,RB,16,4,0,0,0,0,0.0,0,1,0,0,0,0.0,7.0,6.0,1.0,0.0,0,
404,Michael Waddell,23,TEN,DB,16,4,1,0,0,0,4.0,0,3,2,33,0,0.0,39.0,36.0,3.0,0.0,0,
405,Aaron Walker,24,SFO,TE,16,4,0,0,0,0,0.0,0,0,0,0,0,0.0,9.0,8.0,1.0,0.0,0,
406,Kevin Bentley,25,CLE,LB,16,3,0,0,0,0,0.0,1,0,0,0,0,0.0,63.0,44.0,19.0,2.0,0,
407,Kelly Campbell,24,MIN,WR,16,3,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
408,Hugh Douglas,33,PHI,DE,16,3,0,0,0,0,1.0,0,0,0,0,0,3.0,15.0,15.0,0.0,5.0,0,
409,Ben Hartsock,24,IND,TE,16,3,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,4.0,2.0,0.0,0,
410,Greg Jones,23,JAX,RB,16,3,0,0,0,0,0.0,0,1,0,0,0,0.0,3.0,2.0,1.0,0.0,0,
411,Greg Lewis,24,PHI,WR,16,3,0,0,0,0,0.0,0,0,0,0,0,0.0,7.0,6.0,1.0,0.0,0,
412,Derrick Pope,22,MIA,LB,16,3,0,0,0,0,0.0,1,0,1,1,1,2.0,44.0,29.0,15.0,3.0,0,
413,Marcellus Rivers,26,NYG,TE,16,3,0,0,0,0,0.0,0,1,2,0,0,0.0,12.0,9.0,3.0,0.0,0,
414,Stuart Schweigert,23,OAK,DB,16,3,0,0,0,0,3.0,0,0,0,0,0,0.0,52.0,43.0,9.0,0.0,0,
415,Scott Shanle,25,DAL,LB,16,3,0,0,0,0,1.0,0,0,0,0,0,0.0,47.0,35.0,12.0,1.0,0,
416,Marcus Spears,33,HOU,T,16,3,0,0,0,0,,0,0,1,0,0,0.0,,,,,0,
417,Aaron Stecker,29,NOR,RB,16,3,0,0,0,0,0.0,0,1,0,-14,0,0.0,4.0,4.0,0.0,0.0,0,
418,Brandon Stokley,28,IND,WR,16,3,0,0,0,0,0.0,0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
419,James Thrash,29,WAS,WR,16,3,0,0,0,0,0.0,0,0,0,0,0,0.0,21.0,18.0,3.0,0.0,0,
420,Dewayne White,25,TAM,DE,16,3,0,0,0,0,3.0,0,0,1,0,0,6.0,39.0,32.0,7.0,6.0,0,
421,Keith Adams,25,PHI,LB,16,2,0,0,0,0,1.0,2,0,0,0,0,0.0,48.0,42.0,6.0,3.0,0,
422,Brendon Ayanbadejo,28,MIA,LB,16,2,1,2,0,2,1.0,0,0,0,0,0,0.0,40.0,23.0,17.0,0.0,0,
423,Antonio Chatman,25,GNB,WR,16,2,0,0,0,0,0.0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,
424,Stephen Cooper,25,SDG,LB,16,2,0,0,0,0,2.0,0,0,1,0,0,0.0,42.0,32.0,10.0,2.0,0,
425,Don Davis,32,NWE,LB,16,2,0,0,0,0,1.0,0,0,0,0,0,0.0,32.0,20.0,12.0,0.0,0,
426,Ron Edwards,25,BUF,DT,16,2,0,0,0,0,1.0,0,0,0,0,0,4.0,21.0,13.0,8.0,5.0,0,
427,Demarcus Faggins,25,HOU,DB,16,2,3,47,1,43,9.0,0,0,0,0,0,0.0,45.0,41.0,4.0,0.0,0,
428,Casey Fitzsimmons,24,DET,TE,16,2,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,
429,Bryan Gilmore,26,MIA,WR,16,2,0,0,0,0,0.0,0,1,0,0,0,0.0,7.0,4.0,3.0,0.0,0,
430,Walt Harris,30,WAS,DB,16,2,2,31,0,31,5.0,1,0,0,0,0,0.0,18.0,16.0,2.0,0.0,0,
431,Roderick Hood,23,PHI,DB,16,2,1,20,0,20,7.0,1,1,3,1,0,0.0,40.0,36.0,4.0,1.0,0,
432,Bradie James,23,DAL,LB,16,2,0,0,0,0,2.0,0,0,0,0,0,0.0,54.0,40.0,14.0,1.0,0,
433,Niko Koutouvides,23,SEA,LB,16,2,0,0,0,0,0.0,0,0,0,0,0,1.0,62.0,49.0,13.0,4.0,0,
434,Antwan Lake,25,ATL,DE,16,2,0,0,0,0,1.0,0,0,0,0,0,0.0,10.0,8.0,2.0,1.0,0,
435,Kevin McCadam,25,ATL,DB,16,2,0,0,0,0,0.0,0,0,1,0,0,0.0,29.0,26.0,3.0,1.0,0,
436,Alvin McKinley,26,CLE,DT,16,2,0,0,0,0,1.0,0,0,2,0,0,3.0,49.0,29.0,20.0,5.0,0,
437,Pierson Prioleau,27,BUF,DB,16,2,0,0,0,0,1.0,0,0,1,12,0,0.0,39.0,25.0,14.0,0.0,0,
438,Sam Rayburn,24,PHI,DT,16,2,0,0,0,0,1.0,2,0,0,0,0,6.0,30.0,28.0,2.0,7.0,0,
439,Brandon Short,27,CAR,LB,16,2,0,0,0,0,0.0,1,0,1,0,0,0.0,55.0,42.0,13.0,3.0,0,
440,Kiwaukee Thomas,27,JAX,DB,16,2,0,0,0,0,0.0,0,0,0,0,0,0.0,17.0,14.0,3.0,2.0,0,
441,Darius Watts,23,DEN,WR,16,2,0,0,0,0,0.0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0,
442,Roc Alexander,23,DEN,DB,16,1,0,0,0,0,0.0,0,0,1,0,0,0.0,18.0,12.0,6.0,0.0,0,
443,Eddie Berlin,26,TEN,WR,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,9.0,7.0,2.0,0.0,0,
444,Ladell Betts,25,WAS,RB,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,7.0,7.0,0.0,0.0,0,
445,Shawn Bryson,28,DET,RB,16,1,0,0,0,0,0.0,0,1,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
446,Rosevelt Colvin,27,NWE,LB,16,1,0,0,0,0,1.0,1,0,0,0,0,5.0,32.0,18.0,14.0,4.0,0,
447,Koy Detmer,31,PHI,QB,16,1,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
448,Nick Ferguson,30,DEN,DB,16,1,0,0,0,0,1.0,0,0,0,0,0,0.0,34.0,23.0,11.0,0.0,0,
449,John Gilmore,25,CHI,TE,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,13.0,12.0,1.0,0.0,0,
450,Jeff Gooch,30,TAM,LB,16,1,0,0,0,0,0.0,0,0,0,0,0,0.5,48.0,37.0,11.0,3.0,0,
451,Jarvis Green,25,NWE,DE,16,1,0,0,0,0,1.0,1,0,3,0,1,4.0,21.0,15.0,6.0,2.0,0,
452,Gerald Hayes,24,ARI,LB,16,1,0,0,0,0,0.0,1,1,1,0,0,0.0,26.0,22.0,4.0,2.0,0,
453,Von Hutchins,23,IND,DB,16,1,1,77,1,77,2.0,0,0,0,0,0,0.0,50.0,37.0,13.0,1.0,0,
454,Tank Johnson,23,CHI,DT,16,1,0,0,0,0,0.0,0,0,0,0,0,0.5,19.0,14.0,5.0,4.0,0,
455,Lance Johnstone,31,MIN,DE,16,1,0,0,0,0,1.0,5,0,0,0,0,11.0,31.0,25.0,6.0,8.0,0,
456,Nate Jones,22,DAL,DB,16,1,0,0,0,0,2.0,0,0,0,0,0,1.0,33.0,31.0,2.0,2.0,0,
457,Travis Kirschke,30,PIT,DT,16,1,0,0,0,0,0.0,0,0,0,0,0,1.0,15.0,9.0,6.0,4.0,0,
458,Robert Mathis,23,IND,DE,16,1,0,0,0,0,0.0,6,0,3,26,0,10.5,36.0,32.0,4.0,5.0,0,
459,Lee Mays,26,PIT,WR,16,1,0,0,0,0,0.0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0,
460,Marlon McCree,27,HOU,DB,16,1,1,24,0,24,3.0,0,0,0,0,0,0.0,32.0,30.0,2.0,0.0,0,
461,Scott McGarrahan,30,TEN,DB,16,1,1,11,0,11,3.0,0,0,0,0,0,0.5,41.0,32.0,9.0,1.0,0,
462,J.R. Redmond,27,OAK,RB,16,1,0,0,0,0,0.0,0,2,0,0,0,0.0,7.0,7.0,0.0,0.0,0,
463,Ike Reese,31,PHI,LB,16,1,2,22,0,15,8.0,1,0,0,0,0,1.0,53.0,45.0,8.0,2.0,0,PB
464,Allen Rossum,29,ATL,DB,16,1,2,22,0,14,5.0,0,2,1,0,0,1.0,29.0,26.0,3.0,1.0,0,PB
465,B.J. Sams,24,BAL,RB,16,1,0,0,0,0,0.0,0,5,1,0,0,0.0,2.0,2.0,0.0,0.0,0,
466,Matt Schobel,26,CIN,TE,16,1,0,0,0,0,0.0,0,1,1,0,0,0.0,4.0,3.0,1.0,0.0,0,
467,Mike Sellers,29,WAS,RB,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,13.0,12.0,1.0,0.0,0,
468,Kevin Thomas,26,BUF,DB,16,1,0,0,0,0,1.0,1,0,0,0,0,1.0,45.0,32.0,13.0,0.0,0,
469,Reggie Torbor,23,NYG,LB,16,1,0,0,0,0,0.0,2,0,1,0,0,3.0,41.0,31.0,10.0,5.0,0,
470,David Tyree,24,NYG,WR,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,14.0,13.0,1.0,0.0,0,
471,Kyle Vanden Bosch,26,ARI,DE,16,1,0,0,0,0,0.0,0,0,0,0,0,0.0,13.0,11.0,2.0,0.0,0,
472,Raymond Walls,25,BAL,DB,16,1,0,0,0,0,2.0,0,0,1,0,0,0.0,19.0,14.0,5.0,0.0,0,
473,Jonathan Wells,25,HOU,RB,16,1,0,0,0,0,0.0,0,1,0,0,0,0.0,7.0,6.0,1.0,0.0,0,
474,Chad Williams,25,BAL,DB,16,1,3,156,1,94,7.0,0,0,0,0,0,2.0,48.0,40.0,8.0,5.0,0,
475,Demorrio Williams,24,ATL,LB,16,1,0,0,0,0,0.0,0,0,0,0,0,2.5,56.0,48.0,8.0,6.0,0,
476,Jay Williams,33,MIA,DE,16,1,1,0,0,0,4.0,2,0,0,0,0,2.0,38.0,21.0,17.0,4.0,0,
477,Sam Aiken,24,BUF,WR,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,4.0,1.0,0.0,0,
478,David Akers,30,PHI,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,"PB,AP-2"
479,Ethan Albright,33,WAS,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
480,Will Allen,22,TAM,DB,16,0,1,0,0,0,2.0,1,0,0,0,0,0.0,16.0,14.0,2.0,0.0,0,
481,Ken Amato,27,TEN,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,15.0,14.0,1.0,1.0,0,
482,Morten Andersen,44,MIN,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,
483,B.J. Askew,24,NYJ,FB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,15.0,12.0,3.0,0.0,0,
484,Chris Baker,25,NYJ,TE,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0,
485,Tully Banta-Cain,24,NWE,LB,16,0,1,4,0,4,1.0,0,0,1,0,0,1.5,28.0,18.0,10.0,1.0,0,
486,Bryan Barker,40,GNB,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
487,Mike Bartrum,34,PHI,LS,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,,,,,0,
488,Marcus Bell,25,DET,DT,16,0,0,0,0,0,1.0,1,0,0,0,0,2.0,27.0,19.0,8.0,2.0,0,
489,Mitch Berger,32,NOR,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,PB
490,Josh Bidwell,28,TAM,P,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0,
491,David Binn,32,SDG,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
492,Josh Brown,25,SEA,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,0.0,2.0,0.0,0,
493,Kris Brown,28,HOU,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
494,Tony Bryant,28,NOR,DE,16,0,0,0,0,0,0.0,0,0,0,0,0,2.0,11.0,7.0,4.0,1.0,1,
495,Terrell Buckley,33,NYJ,DB,16,0,3,30,0,18,11.0,1,0,0,0,0,0.0,10.0,8.0,2.0,0.0,0,
496,Joe Burns,25,BUF,RB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,10.0,5.0,5.0,0.0,0,
497,Keith Burns,32,TAM,LB,16,0,0,0,0,0,0.0,1,0,0,0,0,0.0,12.0,8.0,4.0,0.0,0,
498,Kerry Carter,24,SEA,RB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,7.0,7.0,0.0,0.0,0,
499,Steve Christie,37,NYG,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,1.0,2.0,0.0,0,
500,Ricardo Colclough,21,PIT,DB,16,0,0,0,0,0,3.0,2,3,0,0,0,1.5,28.0,22.0,6.0,0.0,0,
501,Deke Cooper,27,JAX,DB,16,0,1,0,0,0,2.0,2,0,0,0,0,1.0,38.0,34.0,4.0,0.0,0,
502,Angelo Crowell,23,BUF,LB,16,0,0,0,0,0,1.0,0,0,0,0,0,0.0,14.0,8.0,6.0,0.0,0,
503,Billy Cundiff,24,DAL,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
504,Matt Cushing,29,PIT,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
505,Jean-Phillipe Darche,29,SEA,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
506,Rob Davis,36,GNB,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,3.0,2.0,0.0,0,
507,Phil Dawson,29,CLE,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
508,James Dearth,28,NYJ,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
509,Curtis DeLoatch,23,NYG,DB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,28.0,23.0,5.0,0.0,0,
510,Paul Edinger,26,CHI,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
511,Kalimba Edwards,25,DET,DE,16,0,0,0,0,0,1.0,2,0,1,0,0,4.5,22.0,18.0,4.0,2.0,0,
512,Jeff Feagles,38,NYG,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
513,Jay Feely,28,ATL,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
514,Tony Fisher,25,GNB,RB,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,9.0,6.0,3.0,0.0,0,
515,Troy Fleming,24,TEN,RB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,11.0,8.0,3.0,0.0,0,
516,Jamar Fletcher,25,SDG,DB,16,0,1,0,0,0,5.0,0,0,1,7,0,0.0,38.0,35.0,3.0,1.0,0,
517,Todd Franz,28,WAS,DB,16,0,1,22,0,22,1.0,0,0,1,0,0,0.0,7.0,5.0,2.0,0.0,0,
518,Derrick Frost,24,CLE,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,1.0,1.0,0.0,0,
519,Kendall Gammon,36,KAN,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0,PB
520,Tony Gilbert,25,JAX,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,5.0,0.0,0.0,0,
521,Toby Gowin,29,NYJ,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,4.0,1.0,0.0,0,
522,Shayne Graham,27,CIN,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
523,Mario Haggan,24,BUF,LB,16,0,0,0,0,0,0.0,1,0,2,0,0,0.0,19.0,15.0,4.0,0.0,0,
524,Ryan Hannam,24,SEA,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
525,Chris Hanson,28,JAX,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
526,Jason Hanson,34,DET,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
527,Nick Harris,26,DET,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
528,Craig Hentrich,33,TEN,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
529,Nathan Hodel,27,ARI,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,3.0,2.0,0.0,0,
530,Terrence Holt,24,DET,DB,16,0,0,0,0,0,0.0,1,0,0,0,0,0.0,28.0,22.0,6.0,2.0,0,
531,Kevin Houser,27,NOR,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
532,Corey Ivy,27,TAM,DB,16,0,0,11,0,11,0.0,0,0,1,0,0,0.0,15.0,13.0,2.0,0.0,0,
533,Larry Izzo,30,NWE,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,25.0,22.0,3.0,0.0,0,PB
534,Terry Jackson,28,SFO,FB,16,0,0,0,0,0,0.0,0,3,1,0,0,0.0,10.0,10.0,0.0,0.0,0,
535,Michael Jameson,25,CLE,DB,16,0,0,0,0,0,1.0,1,0,1,0,0,0.0,18.0,13.0,5.0,0.0,0,
536,Sebastian Janikowski,26,OAK,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
537,Michael Jenkins,22,ATL,WR,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,9.0,8.0,1.0,0.0,0,
538,Brian Jennings,28,SFO,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,1.0,1.0,0.0,0,PB
539,Dirk Johnson,29,PHI,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
540,Eric Johnson,28,ATL,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,8.0,7.0,1.0,0.0,0,
541,Jarret Johnson,23,BAL,DE,16,0,1,6,1,6,2.0,0,0,1,0,0,0.0,23.0,15.0,8.0,4.0,0,
542,Tim Johnson,26,OAK,LB,16,0,1,8,0,8,4.0,0,0,0,0,0,0.5,39.0,26.0,13.0,2.0,0,
543,Trevor Johnson,23,NYJ,DE,16,0,0,0,0,0,1.0,0,0,0,0,0,0.0,20.0,16.0,4.0,1.0,0,
544,Brian Jones,23,JAX,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,2.0,2.0,0.0,0,
545,Fred Jones,27,KAN,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,13.0,12.0,1.0,0.0,0,
546,LaMont Jordan,26,NYJ,RB,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
547,Nate Kaeding,22,SDG,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
548,Ryan Kuehl,32,NYG,DT,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,2.0,1.0,0.0,0,
549,Jason Kyle,32,CAR,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
550,Kyle Larson,24,CIN,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,1.0,2.0,0.0,0,
551,Mike Leach,28,DEN,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
552,Andy Lee,22,SFO,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
553,Keith Lewis,23,SFO,DB,16,0,0,0,0,0,0.0,1,0,1,0,0,0.0,11.0,7.0,4.0,0.0,0,
554,Rian Lindell,27,BUF,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,3.0,2.0,0.0,0,
555,Cullen Loeffler,23,MIN,LS,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
556,Ryan Longwell,30,GNB,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
557,Patrick Mannelly,29,CHI,T,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,5.0,1.0,0.0,0,
558,Chris Massey,25,STL,RB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,7.0,7.0,0.0,0.0,0,
559,Brad Maynard,30,CHI,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,1.0,2.0,0.0,0,AP-2
560,Mat McBriar,25,DAL,P,16,0,0,0,0,0,0.0,0,1,1,0,0,0.0,2.0,2.0,0.0,0.0,0,
561,Darrell McClover,23,NYJ,LB,16,0,0,0,0,0,0.0,1,0,0,0,0,0.0,15.0,13.0,2.0,0.0,0,
562,Shaun McDonald,23,STL,WR,16,0,0,0,0,0,0.0,0,4,1,0,0,0.0,1.0,1.0,0.0,0.0,0,
563,Chris Mohr,38,ATL,P,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
564,Brian Moorman,28,BUF,P,16,0,0,0,0,0,0.0,0,2,2,0,0,0.0,1.0,1.0,0.0,0.0,0,
565,Sean Morey,28,PIT,WR,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,11.0,7.0,4.0,0.0,0,
566,Reggie Myles,25,CIN,DB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,23.0,20.0,3.0,0.0,0,
567,Mike Nattiel,24,MIN,LB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,22.0,19.0,3.0,0.0,0,
568,Ryan Nece,25,TAM,LB,16,0,1,2,0,2,1.0,0,0,1,0,0,0.0,12.0,10.0,2.0,0.0,0,
569,Larry Ned,26,MIN,RB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,13.0,12.0,1.0,0.0,0,
570,Keith O'Neil,24,DAL,LB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,14.0,12.0,2.0,0.0,0,
571,Willie Offord,26,MIN,DB,16,0,0,0,0,0,1.0,0,0,0,0,0,0.0,28.0,19.0,9.0,1.0,0,
572,John Parrella,35,OAK,DT,16,0,0,0,0,0,1.0,0,0,0,0,0,0.0,22.0,20.0,2.0,0.0,0,
