Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 17_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 23_level_0,Unnamed: 24_level_0
Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
76,Roman Harper,30,NOR,SS,16,16,2.0,41.0,0.0,41.0,11,0,0,0,0,0,0.0,115,88,27,4.0,1.0,0.0,
77,David Harris,28,NYJ,RILB,16,16,0.0,0.0,0.0,0.0,3,1,0,1,0,0,3.0,123,79,44,4.0,7.0,0.0,
78,Jason Hatcher,30,DAL,RDE,16,16,0.0,0.0,0.0,0.0,1,0,0,1,0,1,4.0,51,27,24,5.0,13.0,0.0,
79,A.J. Hawk,28,GNB,LILB,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,120,81,39,9.0,5.0,0.0,
80,Evander Hood,25,PIT,LDE,16,16,0.0,0.0,0.0,0.0,3,0,0,2,1,0,3.0,42,25,17,4.0,3.0,0.0,
81,Justin Houston,23,KAN,LOLB,16,16,1.0,32.0,0.0,32.0,6,1,0,1,4,0,10.0,66,53,13,13.0,18.0,1.0,PB
82,Lamarr Houston,25,OAK,LDE,16,16,0.0,0.0,0.0,0.0,2,1,0,1,0,0,4.5,69,49,20,13.0,12.0,0.0,
83,Michael Huff,29,OAK,LCB,16,16,2.0,0.0,0.0,0.0,12,0,0,0,0,0,0.0,56,37,19,2.0,0.0,0.0,
84,Richie Incognito,29,MIA,LG,16,16,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,PB
85,D'Qwell Jackson,29,CLE,MLB,16,16,2.0,31.0,1.0,27.0,8,2,0,2,0,0,3.5,119,64,55,4.0,5.0,0.0,
86,Vincent Jackson,29,TAM,WR,16,16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0.0,PB
87,Quentin Jammer,33,SDG,LCB,16,16,3.0,89.0,1.0,80.0,9,1,0,3,0,1,0.0,64,55,9,3.0,0.0,0.0,
88,Cullen Jenkins,31,PHI,LDT,16,16,0.0,0.0,0.0,0.0,1,1,0,1,0,0,4.0,26,22,4,7.0,6.0,0.0,
89,Calvin Johnson,27,DET,WR,16,16,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.0,0,0,0,0.0,0.0,0.0,"PB,AP-1,AP OPoY-3"
90,Charles Johnson,26,CAR,RDE,16,16,0.0,0.0,0.0,0.0,4,7,0,1,0,0,12.5,42,31,11,7.0,17.0,0.0,
91,Derrick Johnson,30,KAN,RILB,16,16,0.0,0.0,0.0,0.0,4,4,0,0,0,0,2.0,124,109,15,12.0,5.0,0.0,PB
92,Stevie Johnson,26,BUF,WR,16,16,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0.0,0,0,0,0.0,0.0,0.0,
93,Reshad Jones,24,MIA,FS,16,16,4.0,28.0,0.0,15.0,9,2,1,2,24,0,1.0,94,73,21,4.0,4.0,0.0,
94,Cameron Jordan,23,NOR,LDE,16,16,0.0,0.0,0.0,0.0,3,3,0,2,0,0,8.0,67,41,26,8.0,13.0,0.0,
95,Linval Joseph,24,NYG,LDT,16,16,0.0,0.0,0.0,0.0,0,1,0,2,16,0,4.0,59,33,26,5.0,7.0,0.0,
96,Brett Keisel,34,PIT,RDE,16,16,0.0,0.0,0.0,0.0,1,0,0,1,0,0,4.5,46,26,20,4.0,9.0,0.0,
