Player ID,Player,Age,Team,Pos,G,GS,Pnt,Yds,Y/P,RetYds,NetYds,NY/P,Lng,TB,TB%,Pnt20,In20%,Blck
,Chris Jones,26.0,DAL,P,16.0,0.0,69.0,3114.0,45.1,162.0,2935.0,42.5,61.0,1.0,1.4,27.0,39.1,0.0
169396.0,Kevin Huber,30.0,CIN,P,16.0,0.0,68.0,3116.0,45.8,203.0,2793.0,40.5,67.0,6.0,8.8,22.0,32.4,1.0
,Jon Ryan,34.0,SEA,P,16.0,0.0,68.0,3093.0,45.5,386.0,2579.0,37.9,73.0,7.0,10.3,24.0,35.3,0.0
380723.0,Jeff Locke,26.0,MIN,P,16.0,0.0,66.0,2746.0,41.6,152.0,2494.0,37.8,61.0,5.0,7.6,23.0,34.8,0.0
240428.0,Drew Butler,26.0,ARI,P,16.0,0.0,60.0,2575.0,42.9,295.0,2160.0,35.4,58.0,6.0,10.0,22.0,36.7,1.0
485530.0,Jordan Berry,24.0,PIT,P,16.0,0.0,59.0,2511.0,42.6,165.0,2306.0,39.1,79.0,2.0,3.4,28.0,47.5,0.0
,Matthew Bosher,28.0,ATL,P,16.0,0.0,58.0,2735.0,47.2,272.0,2383.0,40.4,69.0,4.0,6.9,24.0,41.4,1.0
170311.0,Thomas Morstead,29.0,NOR,P,14.0,0.0,56.0,2551.0,45.6,194.0,2277.0,40.7,58.0,4.0,7.1,20.0,35.7,0.0
,Jake Schum,26.0,TAM,P,16.0,0.0,56.0,2348.0,41.9,140.0,2128.0,38.0,60.0,4.0,7.1,15.0,26.8,0.0
133782.0,Brandon Fields,31.0,NOR,P,2.0,0.0,10.0,412.0,41.2,21.0,351.0,35.1,57.0,2.0,20.0,4.0,40.0,0.0
127759.0,Steve Weatherford,33.0,NYJ,P,1.0,0.0,4.0,161.0,40.3,38.0,123.0,30.8,50.0,0.0,0.0,0.0,0.0,0.0
198106.0,Spencer Lanning,27.0,CHI,P,1.0,0.0,3.0,136.0,45.3,29.0,107.0,35.7,51.0,0.0,0.0,1.0,33.3,0.0
,Phil Dawson,40.0,SFO,K,16.0,0.0,1.0,48.0,48.0,1.0,47.0,47.0,48.0,0.0,0.0,0.0,0.0,0.0
504071.0,Zach Hocker,24.0,NOR,K,6.0,0.0,1.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,0.0,1.0,100.0,0.0
482164.0,Brandon McManus,24.0,DEN,K,16.0,0.0,1.0,41.0,41.0,0.0,21.0,21.0,41.0,1.0,100.0,0.0,0.0,0.0
102394.0,Nick Novak,34.0,HOU,K,13.0,0.0,1.0,36.0,36.0,0.0,16.0,16.0,36.0,1.0,100.0,0.0,0.0,0.0
